F S   UID   PID  PPID  C PRI  NI ADDR SZ WCHAN  TTY          TIME CMD
1 S     0 19893     2  0  80   0 -     0 worker ?        00:00:00 kworker/2:0
4 S     0 19946  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  3312 19989 19946  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  3312 19990 19989  0  80   0 -  3881 poll_s ?        00:00:00 sftp-server
1 S     0 20020     2  0  80   0 -     0 worker ?        00:00:00 kworker/0:2
4 S     0 20080  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  5055 20107 20080  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  5055 20108 20107  0  80   0 -  5973 n_tty_ pts/5    00:00:00 bash
4 S     0 20377  1602  0  80   0 -  2007 poll_s ?        00:00:00 sshd
5 S   115 20378 20377  0  80   0 -  2007 poll_s ?        00:00:00 sshd
0 R  3312 20384 19422  0  80   0 -  1176 -      pts/10   00:00:00 ps
0 R  3312 20385 20384  0  80   0 -  1176 -      pts/10   00:00:00 ps
1 D  3312 20386 20384  0  80   0 -   501 sleep_ pts/10   00:00:00 a.out
1 Z  3312 20387 20385  0  80   0 -     0 exit   pts/10   00:00:00 a.out <defunct>
1 S  4232 24029     1  0  80   0 -  1015 poll_s ?        00:03:28 tmux
0 S  4232 24030 24029  0  80   0 -  6017 n_tty_ pts/6    00:00:00 bash
0 S  7496 24520 12634  0  80   0 -  5182 n_tty_ pts/9    00:00:01 bash
1 S  7496 25809     1  0  80   0 -  4851 poll_s ?        00:00:13 screen
0 S  7496 26250 25809  0  80   0 -  5189 n_tty_ pts/28   00:00:01 bash
5 S     0 27705     1  0  90  10 - 15960 poll_s ?        00:02:36 python
0 T  7831 27791     1  0  80   0 - 41246 signal ?        00:00:00 ghc
0 S  7496 27865 25809  0  80   0 -  5143 wait   pts/4    00:00:00 bash
0 S  5937 30373     1  0  80   0 - 14776 futex_ ?        00:00:00 vi
    00:00:06 udevd
1 S     0  6943     2  0  60 -20 -     0 rescue ?        00:00:00 xfs_mru_cache
1 S     0  6944     2  0  60 -20 -     0 rescue ?        00:00:00 xfslogd
1 S     0  6945     2  0  60 -20 -     0 rescue ?        00:00:00 xfsdatad
1 S     0  6946     2  0  60 -20 -     0 rescue ?        00:00:00 xfsconvertd
5 S     0  6949   492  0  80   0 -   880 ep_pol ?        00:00:00 udevd
1 S     0  6950     2  0  80   0 -     0 jfsIOW ?        00:00:00 jfsIO
1 S     0  6951     2  0  80   0 -     0 jfs_la ?        00:00:00 jfsCommit
1 S     0  6952     2  0  80   0 -     0 jfs_la ?        00:00:00 jfsCommit
1 S     0  6953     2  0  80   0 -     0 jfs_la ?        00:00:00 jfsCommit
1 S     0  6954     2  0  80   0 -     0 jfs_sy ?        00:00:00 jfsSync
0 S  7496  7583 27865  0  80   0 - 14868 poll_s pts/4    00:00:14 vim
1 S     0  7916     2  0  80   0 -     0 worker ?        00:00:00 kworker/u:1
5 S     0 11281     2  0  80   0 -     0 worker ?        00:00:41 kworker/1:0
1 S  7496 12634     1  0  80   0 -  4951 poll_s ?        00:00:15 screen
0 S  7496 12635 12634  0  80   0 -  5199 n_tty_ pts/19   00:00:00 bash
1 S     0 13754     2  0  80   0 -     0 worker ?        00:01:05 kworker/u:2
4 S     0 15871  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  3572 15902 15871  0  80   0 -  7910 poll_s ?        00:00:01 sshd
0 S  3572 15903 15902  0  80   0 -  3912 poll_s ?        00:00:00 sftp-server
1 S     0 16532     2  0  80   0 -     0 bdi_wr ?        00:00:00 flush-8:0
4 S     0 16799  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  8103 16830 16799  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  8103 16831 16830  0  80   0 -  5984 n_tty_ pts/0    00:00:00 bash
4 S     0 16958  1602  0  80   0 -  7914 poll_s ?        00:00:00 sshd
5 S  5745 16989 16958  0  80   0 -  7914 poll_s ?        00:00:00 sshd
4 S     0 17096  1602  0  80   0 -  7914 poll_s ?        00:00:00 sshd
5 S  4320 17127 17096  0  80   0 -  7914 poll_s ?        00:00:00 sshd
0 S  4320 17128 17127  0  80   0 -  6003 n_tty_ pts/2    00:00:00 bash
1 S  3879 17129     1  0  80   0 -   912 poll_s ?        00:17:29 tmux
0 S  3879 17130 17129  0  80   0 -  5172 n_tty_ pts/63   00:00:00 zsh
1 S  4320 17650     1  0  80   0 -   501 wait   pts/2    00:00:00 a.out
0 S  4320 17657 17650  0  80   0 -   558 wait   pts/2    00:00:00 sh
0 R  4320 17658 17657 78  80   0 -   501 ?      pts/2    00:41:20 a.out
1 Z  4320 17659 17658  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 Z  4320 17660 17658  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 S  4320 17670     1  0  80   0 -   501 wait   pts/2    00:00:00 a.out
0 S  4320 17677 17670  0  80   0 -   558 wait   pts/2    00:00:00 sh
0 R  4320 17678 17677 77  80   0 -   501 ?      pts/2    00:40:35 a.out
1 Z  4320 17679 17678  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 Z  4320 17680 17678  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 S  4320 17856     1  0  80   0 -   501 wait   pts/2    00:00:00 a.out
0 S  4320 17863 17856  0  80   0 -   558 wait   pts/2    00:00:00 sh
0 R  4320 17864 17863 73  80   0 -   501 ?      pts/2    00:31:20 a.out
1 Z  4320 17865 17864  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 Z  4320 17866 17864  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 S  4320 17876     1  0  80   0 -   501 wait   pts/2    00:00:00 a.out
0 S  4320 17883 17876  0  80   0 -   558 wait   pts/2    00:00:00 sh
0 R  4320 17884 17883 72  80   0 -   501 ?      pts/2    00:30:35 a.out
1 Z  4320 17885 17884  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 Z  4320 17886 17884  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
4 S     0 17914  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  4327 17950 17914  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  4327 17951 17950  0  80   0 -  5991 n_tty_ pts/7    00:00:00 bash
0 T  4320 18198 17128  0  80   0 -   501 signal pts/2    00:00:00 a.out
1 T  4320 18199 18198  0  80   0 -   501 signal pts/2    00:00:00 a.out
0 T  4320 18206 18199  0  80   0 -   558 signal pts/2    00:00:00 sh
0 T  4320 18207 18206  0  80   0 -   501 signal pts/2    00:00:07 a.out
1 Z  4320 18208 18207  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 Z  4320 18209 18207  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
0 T  4320 18218 17128  0  80   0 -   501 signal pts/2    00:00:00 a.out
1 T  4320 18219 18218  0  80   0 -   501 signal pts/2    00:00:00 a.out
0 T  4320 18226 18219  0  80   0 -   558 signal pts/2    00:00:00 sh
0 T  4320 18227 18226  0  80   0 -   501 signal pts/2    00:00:11 a.out
1 Z  4320 18228 18227  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 Z  4320 18229 18227  0  80   0 -     0 exit   pts/2    00:00:00 a.out <defunct>
1 S     0 18322     2  0  80   0 -     0 worker ?        00:00:00 kworker/0:0
1 S     0 18778     2  0  80   0 -     0 worker ?        00:00:06 kworker/0:1
1 S     0 19227     2  0  80   0 -     0 worker ?        00:00:00 kworker/2:1
4 S     0 19284  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  3312 19315 19284  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  3312 19316 19315  0  80   0 -  3881 poll_s ?        00:00:00 sftp-server
1 S     0 19330     2  0  80   0 -     0 worker ?        00:00:00 kworker/2:2
4 S     0 19389  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  3312 19421 19389  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  3312 19422 19421  0  80   0 -  5991 wait   pts/10   00:00:00 bash
4 S     0 19665  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  4238 19696 19665  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  4238 19697 19696  0  80   0 -  3881 poll_s ?        00:00:00 sftp-server
1 S     0 19707     2  0  80   0 -     0 bdi_wr ?        00:00:00 flush-0:25
1 S     0 19893     2  0  80   0 -     0 worker ?        00:00:00 kworker/2:0
4 S     0 19946  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  3312 19989 19946  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  3312 19990 19989  0  80   0 -  3881 poll_s ?        00:00:00 sftp-server
1 S     0 20020     2  0  80   0 -     0 worker ?        00:00:00 kworker/0:2
4 S     0 20080  1602  0  80   0 -  7910 poll_s ?        00:00:00 sshd
5 S  5055 20107 20080  0  80   0 -  7910 poll_s ?        00:00:00 sshd
0 S  5055 20108 20107  0  80   0 -  5973 n_tty_ pts/5    00:00:00 bash
4 S     0 20377  1602  0  80   0 -  2007 poll_s ?        00:00:00 sshd
5 S   115 20378 20377  0  80   0 -  2007 poll_s ?        00:00:00 sshd
0 R  3312 20384 19422  0  80   0 -  1176 -      pts/10   00:00:00 ps
0 D  3312 20385 20384  0  80   0 -  1176 sleep_ pts/10   00:00:00 ps
1 D  3312 20386 20384  0  80   0 -   501 sleep_ pts/10   00:00:00 a.out
1 Z  3312 20387 20385  0  80   0 -     0 exit   pts/10   00:00:00 a.out <defunct>
1 S  4232 24029     1  0  80   0 -  1015 poll_s ?        00:03:28 tmux
0 S  4232 24030 24029  0  80   0 -  6017 n_tty_ pts/6    00:00:00 bash
0 S  7496 24520 12634  0  80   0 -  5182 n_tty_ pts/9    00:00:01 bash
1 S  7496 25809     1  0  80   0 -  4851 poll_s ?        00:00:13 screen
0 S  7496 26250 25809  0  80   0 -  5189 n_tty_ pts/28   00:00:01 bash
5 S     0 27705     1  0  90  10 - 15960 poll_s ?        00:02:36 python
0 T  7831 27791     1  0  80   0 - 41246 signal ?        00:00:00 ghc
0 S  7496 27865 25809  0  80   0 -  5143 wait   pts/4    00:00:00 bash
0 S  5937 30373     1  0  80   0 - 14776 futex_ ?        00:00:00 vi
